BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,SETTMP,TEPWR,TEDIR,PMT5577rad,PD1rad,rad_units,
2010-06-09 21:49:00,           0,           0,        0.35,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:05,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:10,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:15,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:25,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:30,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:35,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:40,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:45,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:49:55,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:00,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:05,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:15,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:20,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:25,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:30,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:35,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:40,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:45,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:50:55,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:00,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:05,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:10,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:20,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:25,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:30,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:40,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:51:55,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:00,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:10,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:15,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:20,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:25,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:30,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:35,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:40,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:45,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:52:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:00,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:05,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:10,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:15,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:20,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:25,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:30,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:35,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:40,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:45,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:53:55,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:00,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:10,           0,           0,        0.35,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:15,           0,           0,           0,           0,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:20,           0,           0,        0.35,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:30,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:35,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:40,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:45,           0,           0,           0,           0,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:54:55,           0,           0,           0,           0,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:00,           0,           0,        0.35,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:10,           0,           0,        0.35,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:15,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:20,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:25,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:35,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:40,           0,           0,        0.35,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:45,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:55:55,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:00,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:10,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:15,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:20,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:25,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:30,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:40,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:50,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:56:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:05,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:10,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:20,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:50,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:57:55,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:00,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:30,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:50,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:58:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:00,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:50,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 21:59:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:45,           0,           0,           0,           0,       26.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:50,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:00:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:00,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:50,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:01:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:00,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:50,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:02:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:00,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:15,           0,           0,           0,           0,       26.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:50,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:03:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:20,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:25,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:35,           0,           0,           0,           0,       26.30,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:40,           0,           0,        0.35,           1,       26.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:50,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:04:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:00,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:20,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:25,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:30,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:40,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:05:55,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:00,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:05,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:10,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:15,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:20,           0,           0,        0.35,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:30,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:35,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:40,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:50,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:06:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:00,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:40,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:45,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:07:55,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:00,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:10,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:15,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:20,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:25,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:30,           0,           0,        0.35,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:35,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:40,           0,           0,        0.35,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:45,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:50,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:08:55,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:09:00,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-09 22:09:05,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
